disasterNumber,state,county,ia_totalApprovedIhp,denial_multiplier,d_i,population,n_i,fema_per_capita,x_i,pct_need_met,per_capita_alloc
4339,PR,Anasco,17026167.990000002,2.5,42565419.97500001,26645.0,1597.5012188027777,639.0004875211109,37923578.57449973,89.09480652786563,1423.29062017263
4339,PR,Arecibo,40988338.14,2.5,102470845.35,90083.0,1137.5159058867932,455.00636235471734,86901431.16122988,84.80600590773781,964.6818063478112
4339,PR,Arroyo,9687821.89,2.5,24219554.725,16888.0,1434.1280628256752,573.6512251302701,21299119.464465898,87.94182926278341,1261.1984524198188
4339,PR,Barceloneta,12577487.52,2.5,31443718.8,23364.0,1345.8191576784795,538.3276630713918,27375830.95549598,87.06295565617378,1171.7099364619064
4339,PR,Barranquitas,21622585.59,2.5,54056463.975,29466.0,1834.536889126451,733.8147556505803,48935240.437862016,90.52615883364764,1660.7357781124692
4339,PR,Bayamon,48970302.84,2.5,122425757.1,191556.0,639.1120982897952,255.6448393159181,89105874.3115395,72.78360078978797,465.1687982184818
4339,PR,Cabo Rojo,6757031.19,2.5,16892577.975,48455.0,348.624042410484,139.44961696419358,8489954.114886248,50.258487055385324,175.21316922683414
4339,PR,Caguas,39068627.21,2.5,97671568.025,131805.0,741.030826030879,296.4123304123516,74808908.67505871,76.59230847600463,567.5726161758561
4339,PR,Camuy,9667489.08,2.5,24168722.7,33505.0,721.3467452619012,288.5386981047605,18338210.605371606,75.87579547748135,547.3275811183885
4339,PR,Canovanas,34459216.99,2.5,86148042.47500001,44034.0,1956.398293931962,782.5593175727847,78540964.37659377,91.1697609372682,1783.643647558563
4339,PR,Carolina,29855523.63,2.5,74638809.075,160905.0,463.86879882539387,185.54751953015753,46618743.92832154,62.45912080601018,289.7283734397411
4339,PR,Catano,8664934.27,2.5,21662335.675,24532.0,883.0236293412685,353.2094517365074,17388063.48566176,80.26864575701742,708.7911089867015
4339,PR,Cayey,21283934.9,2.5,53209837.25,43477.0,1223.8617487407134,489.5446994962854,45674368.97146203,85.83820461029889,1050.5409520312357
4339,PR,Ceiba,5672614.069999999,2.5,14181535.175,11961.0,1185.6479537664077,474.2591815065629,12111698.97543473,85.40470989900943,1012.5991953377418
4339,PR,Ciales,15244663.21,2.5,38111658.025000006,17539.0,2172.966419123097,869.1865676492389,35068095.34367465,92.01409007362294,1999.435278161506
4339,PR,Cidra,18274288.02,2.5,45685720.05,41094.0,1111.7369944517447,444.6947977806979,38531754.51421729,84.34091543713622,937.6491583739058
4339,PR,Coamo,17070069.82,2.5,42675174.55,36250.0,1177.2461944827585,470.89847779310344,36383694.2200236,85.25728272627207,1003.6881164144442
4339,PR,Comerio,17731063.55,2.5,44327658.875,19502.0,2272.980149471849,909.1920597887397,40927180.785501786,92.32876678850273,2098.6145413548243
4339,PR,Corozal,25628773.43,2.5,64071933.575,35371.0,1811.425562607786,724.5702250431144,57940546.48499365,90.43046346833096,1638.0805316500425
4339,PR,Culebra,898063.8,2.5,2245159.5,1824.0,1230.8988486842106,492.3595394736842,1927204.605437563,85.83820461029887,1056.5814722793657
4339,PR,Dorado,16621184.79,2.5,41552961.975,36721.0,1131.5857949129925,452.634317965197,35175634.108695544,84.65253121993729,957.9160183190966
4339,PR,Fajardo,8685887.86,2.5,21714719.65,33408.0,649.9856217073755,259.9942486829502,15922363.161945367,73.32520713407123,476.6033034586137
4339,PR,Florida,6460300.81,2.5,16150752.025,12058.0,1339.4221284624314,535.7688513849725,14061322.073664343,87.0629556561738,1166.1404937522261
4339,PR,Guanica,4454226.3,2.5,11135565.75,15372.0,724.4057864949258,289.7623145979703,8476062.76029315,76.11703752270648,551.3962243229996
4339,PR,Guayama,25784427.800000004,2.5,64461069.500000015,39225.0,1643.3669725940092,657.3467890376037,57640251.43541486,89.4187016791815,1469.4774107180333
4339,PR,Guayanilla,6618354.46,2.5,16545886.15,18798.0,880.1939647834877,352.077585913395,13281158.741102908,80.26864575701742,706.5197755667043
4339,PR,Guaynabo,22085372.26,2.5,55213430.650000006,91928.0,600.6160326559917,240.24641306239667,39252278.72033027,71.09190328916877,426.9893690750399
4339,PR,Gurabo,12603289.2,2.5,31508223.0,42119.0,748.0762363778817,299.2304945511527,24206628.831912775,76.82638539124461,574.7199323799895
4339,PR,Hatillo,13342246.34,2.5,33355615.85,39540.0,843.5917008093071,337.4366803237228,26504125.05181113,79.45925858781926,670.3117109714499
4339,PR,Hormigueros,2728205.5,2.5,6820513.75,16131.0,422.8202684272519,169.12810737090075,4017631.993415737,58.90512270304765,249.0627979304282
4339,PR,Humacao,33225808.9,2.5,83064522.25,53084.0,1564.775115854118,625.9100463416472,73822254.25891073,88.87338692772741,1390.6686432618253
4339,PR,Isabela,13270539.68,2.5,33176349.2,43711.0,758.9931413145432,303.5972565258173,25565071.488185745,77.05812153733221,584.8658572941764
4339,PR,Jayuya,9441924.42,2.5,23604811.05,15334.0,1539.377269466545,615.750907786618,20951865.603561062,88.76099689669434,1366.366610379618
4339,PR,Juana Diaz,22562633.5,2.5,56406583.75,47816.0,1179.6591883469969,471.8636753387987,48090720.58396897,85.25728272627212,1005.745369415446
4339,PR,Juncos,17119171.23,2.5,42797928.075,38064.0,1124.3675933953343,449.7470373581337,36163181.96406631,84.49750628276486,950.0625778705946
4339,PR,Lajas,4620305.5600000005,2.5,11550763.900000002,24005.0,481.18158300354105,192.4726332014164,7385371.457862983,63.938381234361316,307.6597149703388
4339,PR,Lares,8528760.73,2.5,21321901.825000003,28822.0,739.778704635348,295.9114818541392,16330936.81875486,76.59230847600462,566.6135874940968
4339,PR,Las Marias,3779035.68,2.5,9447589.2,9181.0,1029.0370547870602,411.6148219148241,7860355.015935457,83.1995850955867,856.1545600626791
4339,PR,Las Piedras,15615274.81,2.5,39038187.025,36239.0,1077.2423914843123,430.896956593725,32738043.751582555,83.86158847647603,903.3925812407228
4339,PR,Loiza,13162541.6,2.5,32906354.0,25441.0,1293.4379151762903,517.3751660705161,28474616.24073489,86.5322734956747,1119.2412342571004
